"","i","j","t","prob","collabType"
"413","16","32","2","0.00395548595912355","REGIONAL"
"414","16","40","2","0.00599756355796168","REGIONAL"
"415","16","43","2","0.00395548595912355","REGIONAL"
"416","16","46","2","0.000611123678492719","REGIONAL"
"417","16","50","2","0.00395548595912355","REGIONAL"
"418","16","51","2","0.000611123678492719","REGIONAL"
"419","16","52","2","0.000611123678492719","REGIONAL"
"420","16","53","2","0.000611123678492719","REGIONAL"
"421","16","54","2","0.000611123678492719","REGIONAL"
"422","16","57","2","0.000611123678492719","REGIONAL"
"423","16","58","2","0.000611123678492719","REGIONAL"
"424","16","60","2","0.000611123678492719","REGIONAL"
"425","16","62","2","0.00395548595912355","REGIONAL"
"426","16","64","2","0.000611123678492719","REGIONAL"
"427","16","66","2","0.000611123678492719","REGIONAL"
"428","16","67","2","0.000611123678492719","REGIONAL"
"429","16","69","2","0.000611123678492719","REGIONAL"
"430","16","70","2","0.000611123678492719","REGIONAL"
"431","16","71","2","0.000611123678492719","REGIONAL"
"432","16","74","2","0.000611123678492719","REGIONAL"
"433","16","76","2","0.000611123678492719","REGIONAL"
"434","16","77","2","0.000611123678492719","REGIONAL"
"435","16","79","2","0.000611123678492719","REGIONAL"
"436","16","80","2","0.000611123678492719","REGIONAL"
"437","16","82","2","0.000611123678492719","REGIONAL"
"438","16","84","2","0.000611123678492719","REGIONAL"
"439","16","89","2","0.000611123678492719","REGIONAL"
"440","16","91","2","0.00260257796332779","REGIONAL"
"441","16","92","2","0.00509197725741705","REGIONAL"
"442","16","95","2","0.000611123678492719","REGIONAL"
"443","16","97","2","0.000611123678492719","REGIONAL"
"444","16","99","2","0.000611123678492719","REGIONAL"
"445","17","11","2","0.000405537408068889","INTERNATIONAL"
"446","17","14","2","0.000405537408068889","INTERNATIONAL"
"447","17","23","2","0.000405537408068889","INTERNATIONAL"
"448","17","24","2","0.000405537408068889","INTERNATIONAL"
"449","17","25","2","0.000405537408068889","INTERNATIONAL"
"450","17","27","2","0.00175821958945504","INTERNATIONAL"
"451","17","28","2","0.000405537408068889","INTERNATIONAL"
"452","17","30","2","0.00398717063519278","INTERNATIONAL"
"453","17","31","2","0.000405537408068889","INTERNATIONAL"
"454","17","33","2","0.000405537408068889","INTERNATIONAL"
"455","17","34","2","0.00262779112592094","INTERNATIONAL"
"456","17","35","2","0.000405537408068889","INTERNATIONAL"
"457","17","36","2","0.000405537408068889","INTERNATIONAL"
"458","17","37","2","0.00172821107749668","INTERNATIONAL"
"459","17","42","2","0.000405537408068889","INTERNATIONAL"
"460","17","44","2","0.309365720838176","INTERNATIONAL"
"461","17","45","2","0.000405537408068889","INTERNATIONAL"
"462","17","47","2","0.000405537408068889","INTERNATIONAL"
"463","17","48","2","0.000405537408068889","INTERNATIONAL"
"464","17","49","2","0.000405537408068889","INTERNATIONAL"
"465","17","63","2","0.000405537408068889","INTERNATIONAL"
"466","17","68","2","0.000405537408068889","INTERNATIONAL"
"467","17","72","2","0.000405537408068889","INTERNATIONAL"
"468","17","73","2","0.000405537408068889","INTERNATIONAL"
"469","17","75","2","0.000405537408068889","INTERNATIONAL"
"470","17","83","2","0.000405537408068889","INTERNATIONAL"
"471","17","85","2","0.000405537408068889","INTERNATIONAL"
"472","17","88","2","0.000405537408068889","INTERNATIONAL"
"473","17","90","2","0.00338410485813493","INTERNATIONAL"
"474","17","93","2","0.000405537408068889","INTERNATIONAL"
"475","17","96","2","0.000405537408068889","INTERNATIONAL"
"476","17","98","2","0.000405537408068889","INTERNATIONAL"
"477","18","2","2","0.000611123678492719","REGIONAL"
"478","18","12","2","0.000611123678492719","REGIONAL"
"479","18","15","2","0.00102343245398648","REGIONAL"
"480","18","16","2","0.0503010459328246","REGIONAL"
"481","18","19","2","0.000611123678492719","REGIONAL"
"482","18","20","2","0.0503010459328246","REGIONAL"
"483","18","21","2","0.000611123678492719","REGIONAL"
"484","18","26","2","0.000611123678492719","REGIONAL"
"485","18","32","2","0.00395548595912355","REGIONAL"
"486","18","40","2","0.00599756355796168","REGIONAL"
"487","18","43","2","0.00395548595912355","REGIONAL"
"488","18","46","2","0.000611123678492719","REGIONAL"
"489","18","50","2","0.00395548595912355","REGIONAL"
"490","18","51","2","0.000611123678492719","REGIONAL"
"491","18","52","2","0.000611123678492719","REGIONAL"
"492","18","53","2","0.000611123678492719","REGIONAL"
"493","18","54","2","0.000611123678492719","REGIONAL"
"494","18","57","2","0.000611123678492719","REGIONAL"
"495","18","58","2","0.000611123678492719","REGIONAL"
"496","18","60","2","0.000611123678492719","REGIONAL"
"497","18","62","2","0.00395548595912355","REGIONAL"
"498","18","64","2","0.000611123678492719","REGIONAL"
"499","18","66","2","0.000611123678492719","REGIONAL"
"500","18","67","2","0.000611123678492719","REGIONAL"
"501","18","69","2","0.000611123678492719","REGIONAL"
"502","18","70","2","0.000611123678492719","REGIONAL"
"503","18","71","2","0.000611123678492719","REGIONAL"
"504","18","74","2","0.000611123678492719","REGIONAL"
"505","18","76","2","0.000611123678492719","REGIONAL"
"506","18","77","2","0.000611123678492719","REGIONAL"
"507","18","79","2","0.000611123678492719","REGIONAL"
"508","18","80","2","0.000611123678492719","REGIONAL"
"509","18","82","2","0.000611123678492719","REGIONAL"
"510","18","84","2","0.000611123678492719","REGIONAL"
"511","18","89","2","0.000611123678492719","REGIONAL"
"512","18","91","2","0.00260257796332779","REGIONAL"
"513","18","92","2","0.00509197725741705","REGIONAL"
"514","18","95","2","0.000611123678492719","REGIONAL"
"515","18","97","2","0.000611123678492719","REGIONAL"
"516","18","99","2","0.000611123678492719","REGIONAL"
"517","19","2","2","0.000611123678492719","REGIONAL"
"518","19","12","2","0.0503010459328246","REGIONAL"
"519","19","15","2","0.00102343245398648","REGIONAL"
"520","19","16","2","0.000611123678492719","REGIONAL"
"521","19","18","2","0.000611123678492719","REGIONAL"
"522","19","20","2","0.000611123678492719","REGIONAL"
"523","19","21","2","0.0503010459328246","REGIONAL"
